Measured_Price,Estimated_Price,Estimated_Velocity,rel_diff
378.0,379.513093,-0.121001,-0.003987
378.0,378.878847,-0.23161,-0.00232
378.0,378.408609,-0.283037,-0.00108
377.5,377.894933,-0.332742,-0.001045
377.5,377.539262,-0.337683,-0.000104
375.65,376.629533,-0.460964,-0.002601
377.25,376.567278,-0.375039,0.001813
375.7,376.010757,-0.41415,-0.000826
377.6,376.335231,-0.25497,0.003361
375.95,376.032236,-0.26532,-0.000219
375.95,375.834417,-0.250773,0.000308
375.4,375.515937,-0.265364,-0.000309
375.5,375.342533,-0.245546,0.00042
373.55,374.526634,-0.368462,-0.002608
373.55,373.933948,-0.416785,-0.001027
373.6,373.547704,-0.410203,0.00014
371.0,372.349434,-0.580038,-0.003624
371.6,371.706942,-0.593498,-0.000288
369.1,370.371115,-0.753476,-0.003432
365.3,368.025784,-1.096535,-0.007407
364.7,366.107355,-1.273661,-0.003844
364.8,364.821272,-1.276338,-5.8e-05
363.65,363.58367,-1.26799,0.000182
361.6,362.051819,-1.324855,-0.001248
360.3,360.569548,-1.358779,-0.000748
360.25,359.593919,-1.276207,0.001825
361.3,359.417241,-1.039248,0.005238
360.6,359.197216,-0.862698,0.003905
358.55,358.413963,-0.845577,0.00038
358.5,357.911859,-0.771555,0.001643
355.8,356.646152,-0.87805,-0.002373
354.0,355.116227,-1.018535,-0.003143
353.0,353.692988,-1.105752,-0.001959
352.55,352.573508,-1.108711,-6.7e-05
352.55,351.864897,-1.022486,0.001947
353.3,351.74849,-0.827217,0.004411
354.2,352.130095,-0.566705,0.005878
357.3,353.678399,-0.110901,0.01024
357.2,354.906751,0.17772,0.006462
354.05,354.703076,0.095526,-0.001841
354.05,354.522603,0.036045,-0.001333
356.35,355.219095,0.178378,0.003184
355.65,355.490576,0.198442,0.000448
355.95,355.785239,0.219179,0.000463
355.95,355.984355,0.214855,-9.7e-05
354.75,355.664906,0.099708,-0.002572
354.75,355.390539,0.019091,-0.001802
355.5,355.442949,0.026272,0.000161
355.5,355.480568,0.028717,5.5e-05
355.55,355.524296,0.031952,7.2e-05
354.45,355.14839,-0.055945,-0.001966
354.35,354.818716,-0.114936,-0.001321
354.35,354.573346,-0.143046,-0.00063
361.6,357.07367,0.426624,0.012676
362.5,359.343617,0.823877,0.008784
361.5,360.658771,0.929752,0.002332
361.55,361.57432,0.926691,-6.7e-05
364.6,363.27488,1.093467,0.003648
364.65,364.472188,1.115846,0.000488
363.6,364.855073,0.957886,-0.00344
363.45,364.941768,0.770136,-0.004088
362.95,364.693628,0.550689,-0.004781
361.95,364.029747,0.288938,-0.005713
361.85,363.408515,0.092788,-0.004289
363.6,363.537691,0.10063,0.000171
362.9,363.366112,0.041966,-0.001283
363.05,363.27606,0.013515,-0.000622
363.5,363.367156,0.030235,0.000366
362.8,363.177141,-0.017231,-0.001038
362.25,362.824438,-0.089528,-0.001583
362.85,362.777342,-0.080384,0.0002
363.55,363.011463,-0.012605,0.001484
363.35,363.128319,0.015295,0.00061
363.25,363.182837,0.023748,0.000185
363.9,363.462238,0.078843,0.001204
363.6,363.562804,0.083525,0.000102
362.45,363.205258,-0.01153,-0.002079
362.45,362.919526,-0.070623,-0.001294
363.25,362.996782,-0.038754,0.000698
363.25,363.065674,-0.015555,0.000508
363.85,363.345024,0.048,0.00139
363.0,363.248121,0.016772,-0.000683
362.95,363.148796,-0.008248,-0.000547
364.15,363.512719,0.071958,0.001753
363.6,363.590327,0.073176,2.7e-05
364.1,363.824433,0.107858,0.000757
363.65,363.828214,0.085428,-0.00049
363.0,363.576795,0.012835,-0.001586
363.0,363.372241,-0.034015,-0.001024
363.1,363.250396,-0.052943,-0.000414
362.9,363.087786,-0.076577,-0.000517
363.15,363.062379,-0.065549,0.000241
363.9,363.329816,0.006212,0.001569
363.9,363.543957,0.051023,0.000979
362.9,363.33875,-0.004197,-0.001208
360.75,362.381664,-0.209553,-0.004503
358.2,360.707648,-0.525158,-0.006952
358.2,359.451573,-0.682678,-0.003482
357.45,358.282636,-0.787471,-0.002324
356.7,357.201999,-0.850651,-0.001405
356.65,356.461457,-0.826921,0.000529
358.3,356.617256,-0.615136,0.004719
359.0,357.107397,-0.376939,0.0053
357.9,357.161652,-0.284013,0.002067
358.45,357.457347,-0.15908,0.002777
358.3,357.667592,-0.079487,0.001768
358.75,358.01648,0.012831,0.002049
358.9,358.350322,0.082012,0.001534
361.7,359.637078,0.341645,0.005736
362.35,360.85298,0.530056,0.004149
362.0,361.610502,0.579077,0.001077
362.05,362.138118,0.567986,-0.000243
360.85,362.021784,0.420509,-0.003237
359.8,361.468116,0.210565,-0.004615
358.85,360.635785,-0.014188,-0.004952
359.55,360.226514,-0.099332,-0.001878
360.0,360.080291,-0.109438,-0.000223
359.25,359.705085,-0.166713,-0.001265
359.25,359.432053,-0.189626,-0.000507
359.75,359.429562,-0.149297,0.000892
359.6,359.398147,-0.123892,0.000562
360.0,359.541827,-0.066228,0.001274
359.6,359.521464,-0.056344,0.000218
359.4,359.441112,-0.061518,-0.000114
359.4,359.387117,-0.059896,3.6e-05
360.55,359.778043,0.03726,0.002146
360.2,359.957135,0.067826,0.000675
358.45,359.444295,-0.057313,-0.002766
361.5,360.166023,0.110578,0.003704
360.2,360.248359,0.104491,-0.000134
360.55,360.425536,0.120156,0.000345
361.0,360.713189,0.156253,0.000795
359.25,360.272376,0.02758,-0.002838
358.3,359.5626,-0.131327,-0.003511
359.3,359.382874,-0.141758,-0.000231
359.6,359.373432,-0.113242,0.00063
359.0,359.164261,-0.133916,-0.000457
359.0,359.019158,-0.136327,-5.3e-05
358.45,358.723252,-0.170718,-0.000762
360.0,359.086195,-0.055709,0.002545
359.05,359.037681,-0.054158,3.4e-05
358.85,358.934295,-0.064767,-0.000235
359.0,358.917631,-0.054401,0.000229
357.0,358.176283,-0.202444,-0.003284
356.4,357.393586,-0.327494,-0.00278
354.7,356.193746,-0.515492,-0.004194
354.35,355.188545,-0.621029,-0.002361
357.15,355.519642,-0.415837,0.004586
356.25,355.526392,-0.324766,0.002035
358.15,356.288651,-0.090502,0.005224
358.9,357.194284,0.124174,0.004775
356.3,356.942967,0.043252,-0.001801
355.0,356.253927,-0.114563,-0.00352
355.0,355.719296,-0.205092,-0.002022
354.1,354.992807,-0.317458,-0.002515
354.0,354.426357,-0.371118,-0.001203
353.85,353.97957,-0.387425,-0.000366
353.05,353.392264,-0.430501,-0.000969
354.1,353.381415,-0.340062,0.002033
352.6,352.878632,-0.37513,-0.00079
353.15,352.741857,-0.323763,0.001157
353.25,352.724807,-0.257663,0.001489
356.35,353.898699,0.05085,0.006927
356.45,354.871431,0.249524,0.004448
354.7,354.965755,0.216077,-0.000749
356.15,355.538782,0.293003,0.001719
355.5,355.709461,0.266641,-0.000589
355.7,355.874307,0.244703,-0.00049
354.75,355.614275,0.135928,-0.00243
356.5,356.026643,0.195504,0.00133
357.3,356.619536,0.281145,0.001908
354.4,355.978714,0.082452,-0.004435
353.85,355.24594,-0.093236,-0.00393
353.7,354.617112,-0.208661,-0.002586
353.85,354.202557,-0.253033,-0.000995
353.25,353.691619,-0.308614,-0.001249
353.6,353.463008,-0.291373,0.000388
353.4,353.25583,-0.273228,0.000408
352.95,352.970582,-0.275818,-5.8e-05
354.0,353.175987,-0.17211,0.002333
354.2,353.444871,-0.077072,0.002136
354.2,353.67462,-0.010949,0.001485
356.1,354.561912,0.18263,0.004338
355.95,355.188978,0.27841,0.002143
354.95,355.276634,0.237301,-0.000919
355.0,355.324454,0.196466,-0.000913
355.0,355.328864,0.155076,-0.000926
353.6,354.789357,0.005387,-0.003352
353.45,354.298955,-0.10146,-0.002396
353.8,354.050944,-0.133043,-0.000709
353.3,353.69009,-0.182138,-0.001103
353.3,353.431282,-0.198661,-0.000371
352.9,353.109988,-0.22509,-0.000595
353.75,353.20385,-0.156353,0.001546
353.35,353.159025,-0.132317,0.000541
353.0,353.016861,-0.13444,-4.8e-05
351.4,352.335873,-0.252226,-0.002656
351.4,351.831596,-0.306545,-0.001227
352.1,351.737027,-0.260862,0.001032
351.85,351.613992,-0.231159,0.000671
351.4,351.389162,-0.229795,3.1e-05
350.4,350.879399,-0.290131,-0.001366
350.0,350.372013,-0.336951,-0.001062
350.0,350.022135,-0.339737,-6.3e-05
350.0,349.799493,-0.314502,0.000573
350.0,349.674868,-0.273582,0.00093
350.1,349.658892,-0.218065,0.001262
349.5,349.462643,-0.213364,0.000107
348.1,348.825556,-0.30468,-0.00208
346.4,347.738938,-0.473195,-0.00385
342.85,345.637719,-0.824049,-0.008065
340.95,343.389188,-1.131038,-0.007103
342.8,342.457923,-1.087985,0.000999
342.9,341.934051,-0.966413,0.002825
341.05,340.998003,-0.959869,0.000152
341.85,340.706144,-0.815907,0.003357
342.0,340.668078,-0.648275,0.00391
342.0,340.749874,-0.490938,0.003669
338.25,339.518269,-0.650559,-0.003735
338.85,338.861181,-0.651966,-3.3e-05
339.0,338.500766,-0.589134,0.001475
338.4,338.091687,-0.55033,0.000912
336.35,337.10212,-0.64499,-0.002231
336.25,336.380764,-0.661448,-0.000389
336.75,336.099315,-0.579554,0.001936
337.15,336.120808,-0.450023,0.003062
336.25,335.884333,-0.404002,0.001089
337.1,336.077481,-0.27531,0.003043
337.7,336.501874,-0.124518,0.003561
337.7,336.864997,-0.019427,0.002479
338.4,337.418667,0.104081,0.002908
337.65,337.569664,0.114192,0.000238
340.8,338.832735,0.361786,0.005806
340.45,339.657399,0.46154,0.002334
340.45,340.240997,0.487845,0.000614
342.55,341.400277,0.632545,0.003368
341.45,341.817944,0.586237,-0.001076
341.6,342.10769,0.52234,-0.001484
341.75,342.305576,0.452417,-0.001623
339.25,341.464644,0.173689,-0.006486
339.75,340.942131,0.023651,-0.003497
340.4,340.757186,-0.021303,-0.001048
342.95,341.552197,0.15462,0.004093
341.75,341.722738,0.158051,8e-05
342.4,342.072215,0.199305,0.000958
342.0,342.171414,0.177731,-0.000501
344.7,343.215873,0.364519,0.004324
343.75,343.642925,0.377995,0.000312
342.3,343.38644,0.241259,-0.003164
342.3,343.138195,0.135766,-0.002443
341.55,342.63836,-0.001211,-0.003176
341.75,342.310069,-0.0717,-0.001636
340.0,341.413113,-0.24955,-0.004139
339.85,340.67927,-0.35392,-0.002434
340.4,340.352873,-0.347988,0.000138
340.4,340.150558,-0.316594,0.000733
342.45,340.79846,-0.108737,0.004846
342.45,341.338714,0.031127,0.003256
343.15,342.026161,0.17257,0.003286
343.15,342.54945,0.248153,0.001753
340.8,342.061114,0.089433,-0.003687
341.15,341.781659,0.009934,-0.001848
342.0,341.86843,0.026493,0.000385
343.55,342.505127,0.157998,0.003051
345.6,343.745911,0.391348,0.005394
345.6,344.676551,0.50757,0.002679
343.8,344.673815,0.397595,-0.002535
343.2,344.381447,0.248901,-0.003431
345.55,344.969411,0.321973,0.001683
344.55,345.018046,0.263066,-0.001357
344.4,344.956258,0.193057,-0.001613
344.4,344.873052,0.13352,-0.001372
344.8,344.930412,0.117107,-0.000378
345.85,345.343382,0.180868,0.001467
345.6,345.552178,0.186887,0.000138
345.6,345.687794,0.175837,-0.000254
344.75,345.45305,0.087353,-0.002035
345.55,345.543942,0.088116,1.8e-05
345.95,345.749279,0.113378,0.000581
345.7,345.802687,0.100454,-0.000297
345.7,345.828246,0.084313,-0.000371
346.05,345.963232,0.095234,0.000251
346.05,346.055345,0.094561,-1.5e-05
345.5,345.910294,0.042923,-0.001186
346.65,346.210111,0.098286,0.001271
345.4,345.973484,0.026109,-0.001658
345.7,345.889137,0.002305,-0.000547
343.65,345.065053,-0.17579,-0.004101
343.25,344.284889,-0.306038,-0.003006
344.1,344.023517,-0.296412,0.000222
343.65,343.698678,-0.302538,-0.000142
343.6,343.4713,-0.28634,0.000375
344.55,343.688231,-0.177881,0.002507
342.75,343.23002,-0.238295,-0.001399
343.85,343.308159,-0.1701,0.001578
343.85,343.400542,-0.113533,0.001309
342.65,343.052153,-0.164146,-0.001172
342.5,342.744954,-0.194976,-0.000715
342.05,342.365643,-0.234701,-0.000922
343.0,342.451351,-0.16565,0.001602
343.0,342.549053,-0.108895,0.001316
342.35,342.406918,-0.116059,-0.000166
342.1,342.220492,-0.131224,-0.000352
341.0,341.68767,-0.217772,-0.002013
342.2,341.739077,-0.159761,0.001349
342.2,341.808153,-0.110445,0.001146
344.15,342.601835,0.084403,0.004519
344.15,343.225907,0.200706,0.002692
343.9,343.601144,0.238319,0.00087
343.95,343.880217,0.247102,0.000203
343.95,344.061944,0.233013,-0.000325
342.85,343.762221,0.118204,-0.002654
342.85,343.500521,0.036331,-0.001894
341.6,342.822762,-0.117562,-0.003567
342.2,342.518939,-0.157703,-0.000931
344.15,343.020729,-0.015576,0.003292
347.15,344.533301,0.313754,0.007595
344.45,344.700666,0.282206,-0.000727
343.3,344.36242,0.148493,-0.003085
343.3,344.064466,0.052279,-0.002222
346.2,344.884813,0.217805,0.003813
346.2,345.507207,0.304998,0.002005
345.1,345.549625,0.248409,-0.001301
348.3,346.720474,0.447204,0.004556
347.45,347.271766,0.469635,0.000513
348.15,347.892046,0.502101,0.000741
347.2,347.953881,0.40722,-0.002167
346.9,347.822413,0.291127,-0.002652
346.85,347.64769,0.190732,-0.002295
347.15,347.584611,0.136034,-0.00125
347.3,347.565559,0.102611,-0.000764
347.3,347.532431,0.073358,-0.000669
349.0,348.119815,0.184136,0.002528
351.45,349.463856,0.434106,0.005683
350.75,350.212097,0.501805,0.001536
351.75,351.095897,0.584128,0.001863
352.0,351.797995,0.609552,0.000574
352.0,352.25729,0.57717,-0.00073
350.6,352.010645,0.39963,-0.004007
349.7,351.411034,0.184285,-0.004869
349.8,350.93341,0.041637,-0.00323
348.1,349.915057,-0.1868,-0.005187
348.5,349.275415,-0.284392,-0.00222
347.6,348.478172,-0.394916,-0.00252
347.6,347.905086,-0.433313,-0.000877
347.1,347.334706,-0.462852,-0.000676
348.1,347.324654,-0.36527,0.002232
347.55,347.177136,-0.318342,0.001074
347.55,347.113632,-0.263422,0.001257
345.1,346.204932,-0.402486,-0.003192
345.7,345.764676,-0.410625,-0.000187
345.75,345.500031,-0.379165,0.000723
344.35,344.836658,-0.440415,-0.001411
344.55,344.452932,-0.428198,0.000282
344.45,344.181524,-0.394408,0.00078
344.0,343.865603,-0.377493,0.000391
342.2,343.013201,-0.47984,-0.002371
342.25,342.42889,-0.502355,-0.000522
342.6,342.174832,-0.448845,0.001243
343.3,342.306304,-0.323781,0.002903
343.4,342.505127,-0.211155,0.002613
343.35,342.683315,-0.127248,0.001945
342.05,342.369487,-0.167458,-0.000933
341.25,341.851029,-0.243102,-0.001758
342.0,341.752479,-0.211949,0.000724
343.5,342.26296,-0.056259,0.003614
343.45,342.665088,0.042528,0.002291
343.85,343.128797,0.133296,0.002102
343.7,343.423543,0.16809,0.000805
342.75,343.281335,0.101218,-0.001548
343.5,343.425854,0.11055,0.000216
343.5,343.522982,0.107657,-6.7e-05
343.0,343.398131,0.05755,-0.001159
343.4,343.435152,0.053125,-0.000102
343.3,343.418862,0.038166,-0.000346
342.95,343.270094,-0.00212,-0.000932
342.95,343.150741,-0.027385,-0.000585
342.05,342.727624,-0.112669,-0.001977
343.05,342.775351,-0.078102,0.000801
343.05,342.827303,-0.050074,0.00065
342.0,342.490675,-0.111829,-0.001433
342.0,342.239171,-0.14193,-0.000699
341.75,341.969218,-0.16952,-0.000641
341.55,341.707637,-0.18936,-0.000461
340.5,341.142852,-0.270268,-0.001884
340.2,340.624612,-0.323708,-0.001247
340.05,340.208399,-0.343644,-0.000466
338.7,339.435326,-0.43619,-0.002166
339.3,339.110061,-0.412284,0.00056
339.15,338.864505,-0.376353,0.000843
339.15,338.732166,-0.323766,0.001234
338.95,338.608081,-0.280733,0.00101
342.35,339.810445,0.038888,0.007473
343.75,341.287455,0.348817,0.007215
342.4,341.917848,0.409499,0.00141
343.8,342.870294,0.526509,0.002712
343.8,343.545456,0.558545,0.000741
344.4,344.213132,0.582064,0.000543
343.75,344.409846,0.499017,-0.001916
342.25,343.928577,0.287757,-0.004881
342.25,343.491373,0.131521,-0.003614
342.25,343.116727,0.022437,-0.002526
342.55,342.921948,-0.024375,-0.001085
342.55,342.769428,-0.051991,-0.00064
341.6,342.305453,-0.140777,-0.002061
340.8,341.661538,-0.249208,-0.002522
340.35,341.020664,-0.333616,-0.001967
340.35,340.562783,-0.360396,-0.000625
342.2,340.938879,-0.201675,0.003699
341.1,340.870962,-0.172849,0.000672
340.65,340.680374,-0.176672,-8.9e-05
341.5,340.871024,-0.097511,0.001845
340.2,340.562066,-0.143079,-0.001063
340.0,340.264512,-0.17637,-0.000777
339.45,339.852868,-0.227074,-0.001185
336.85,338.602397,-0.447625,-0.005175
341.4,339.351243,-0.189775,0.006037
344.65,341.185014,0.246318,0.010156
343.75,342.286193,0.430548,0.004277
342.2,342.526226,0.38949,-0.000952
342.75,342.854619,0.376323,-0.000305
342.75,343.053625,0.33811,-0.000885
343.15,343.302611,0.318903,-0.000445
343.15,343.447673,0.281439,-0.000867
345.0,344.197671,0.382417,0.002331
345.8,345.029853,0.479346,0.002232
345.65,345.56111,0.490533,0.000257
345.55,345.866694,0.450675,-0.000916
345.05,345.850108,0.349976,-0.002313
345.7,346.015709,0.310242,-0.000912
345.7,346.095171,0.260506,-0.001142
344.25,345.579343,0.093199,-0.003847
344.25,345.148071,-0.019829,-0.002602
342.8,344.269851,-0.20482,-0.004269
343.9,344.004186,-0.217933,-0.000303
345.6,344.454957,-0.073821,0.003324
345.55,344.81208,0.019051,0.00214
344.4,344.672179,-0.015204,-0.00079
344.4,344.562232,-0.035622,-0.000471
344.4,344.47993,-0.045682,-0.000232
344.4,344.421621,-0.048403,-6.3e-05
345.45,344.770213,0.037153,0.001972
345.45,345.044296,0.088213,0.001176
345.65,345.323301,0.129331,0.000946
345.1,345.322621,0.101312,-0.000645
345.3,345.378241,0.091465,-0.000227
345.65,345.536178,0.10579,0.000329
346.6,345.995182,0.181911,0.001748
347.0,346.480487,0.247295,0.001499
346.8,346.754408,0.253033,0.000131
346.25,346.728183,0.192851,-0.001379
347.1,346.987016,0.20707,0.000326
345.55,346.587935,0.076439,-0.002995
345.2,346.124479,-0.039913,-0.002671
345.2,345.758439,-0.110196,-0.001615
347.0,346.146617,-0.002792,0.002465
347.0,346.459485,0.065235,0.00156
345.5,346.14692,-0.016184,-0.001869
346.35,346.211576,0.001238,0.0004
345.25,345.857837,-0.075263,-0.001757
346.5,346.047079,-0.01826,0.001309
345.45,345.815417,-0.06425,-0.001057
346.0,345.842908,-0.044479,0.000454
346.05,345.89118,-0.02449,0.000459
346.35,346.04488,0.013911,0.000882
346.35,346.166156,0.037049,0.000531
347.2,346.57071,0.11625,0.001816
346.85,346.74707,0.129204,0.000297
348.45,347.456486,0.254245,0.002859
348.45,347.983289,0.312984,0.001341
349.9,348.887545,0.440408,0.002902
349.0,349.207042,0.414351,-0.000593
348.0,349.023607,0.285523,-0.002933
347.25,348.549957,0.121914,-0.00373
350.0,349.161534,0.227441,0.002401
349.4,349.39304,0.228317,2e-05
349.35,349.521311,0.206756,-0.00049
349.5,349.643982,0.188635,-0.000412
349.5,349.709986,0.162207,-0.0006
350.0,349.919313,0.172362,0.000231
349.35,349.81823,0.113432,-0.001338
349.05,349.606605,0.043379,-0.001592
348.8,349.336607,-0.024157,-0.001536
348.8,349.123517,-0.064873,-0.000927
347.6,348.520862,-0.18077,-0.002642
347.0,347.846018,-0.287248,-0.002432
346.8,347.279022,-0.347536,-0.001379
345.0,346.219374,-0.501003,-0.003522
345.6,345.674729,-0.510408,-0.000216
345.4,345.251213,-0.491682,0.000431
344.8,344.774451,-0.488466,7.4e-05
344.6,344.401758,-0.463516,0.000576
344.3,344.071617,-0.434773,0.000664
344.3,343.881341,-0.382082,0.001217
343.6,343.536401,-0.374077,0.000185
343.6,343.323689,-0.339301,0.000805
341.95,342.603023,-0.421489,-0.001906
342.5,342.298948,-0.396185,0.000587
341.1,341.606795,-0.459969,-0.001484
340.9,341.055825,-0.479581,-0.000457
339.6,340.216316,-0.557148,-0.001812
341.9,340.485332,-0.379102,0.004155
343.3,341.283729,-0.125341,0.005908
343.95,342.187617,0.096468,0.00515
344.25,343.008891,0.25267,0.003618
344.25,343.625985,0.331207,0.001816
344.35,344.102014,0.362417,0.000721
344.35,344.422242,0.353325,-0.00021
344.7,344.747707,0.347321,-0.000138
345.7,345.318073,0.395389,0.001106
345.55,345.653196,0.382401,-0.000299
345.4,345.801261,0.3319,-0.00116
347.25,346.544924,0.420638,0.002035
347.25,347.070431,0.443238,0.000517
345.7,346.844994,0.299133,-0.003301
345.3,346.464223,0.152607,-0.00336
345.25,346.112899,0.044006,-0.002493
345.25,345.822541,-0.028053,-0.001656
345.15,345.556874,-0.079261,-0.001177
344.85,345.246221,-0.129128,-0.001148
345.35,345.202963,-0.110622,0.000426
344.45,344.855518,-0.16166,-0.001176
344.45,344.603951,-0.181035,-0.000447
343.35,344.027347,-0.266284,-0.001969
343.35,343.609509,-0.298945,-0.000755
346.2,344.375859,-0.069364,0.005297
346.95,345.281119,0.140676,0.004833
347.4,346.151132,0.297855,0.003608
346.85,346.596835,0.329717,0.00073
346.85,346.898328,0.323635,-0.000139
346.6,346.992654,0.274217,-0.001132
347.25,347.260651,0.272876,-3.1e-05
348.0,347.705509,0.30994,0.000847
348.55,348.212531,0.352413,0.000969
347.6,348.209182,0.275743,-0.001749
347.6,348.158665,0.205431,-0.001605
347.55,348.06395,0.140747,-0.001477
348.8,348.424177,0.188047,0.001079
350.0,349.123878,0.298313,0.002509
349.05,349.284969,0.26874,-0.000673
350.5,349.902594,0.343928,0.001707
350.5,350.339976,0.364068,0.000457
349.7,350.333867,0.284292,-0.001809
349.6,350.242777,0.203394,-0.001835
349.6,350.134199,0.136161,-0.001526
348.9,349.765127,0.027279,-0.002473
349.6,349.721468,0.011991,-0.000347
349.55,349.66582,-0.002586,-0.000331
349.0,349.418709,-0.055283,-0.001198
349.0,349.229436,-0.084159,-0.000657
349.05,349.110149,-0.09173,-0.000172
349.05,349.030063,-0.08922,5.7e-05
347.35,348.354321,-0.215621,-0.002883
348.45,348.253472,-0.190887,0.000564
348.0,348.039511,-0.195859,-0.000114
348.0,347.901295,-0.183437,0.000284
347.65,347.69284,-0.188828,-0.000123
347.0,347.318189,-0.228875,-0.000916
346.1,346.724568,-0.307481,-0.001801
